Source,Target,Type,Id,Label,timeset,Weight
1109,1847,Undirected,20037,,,1
1109,1904,Undirected,20038,,,1
1110,1175,Undirected,20039,,,1
1110,1191,Undirected,20040,,,1
1110,1209,Undirected,20041,,,1
1110,1242,Undirected,20042,,,1
1110,1243,Undirected,20043,,,1
1110,1250,Undirected,20044,,,1
1110,1278,Undirected,20045,,,1
1110,1290,Undirected,20046,,,1
1110,1312,Undirected,20047,,,1
1110,1321,Undirected,20048,,,1
1110,1327,Undirected,20049,,,1
1110,1339,Undirected,20050,,,1
1110,1344,Undirected,20051,,,1
1110,1352,Undirected,20052,,,1
1110,1367,Undirected,20053,,,1
1110,1377,Undirected,20054,,,1
1110,1390,Undirected,20055,,,1
1110,1393,Undirected,20056,,,1
1110,1407,Undirected,20057,,,1
1110,1522,Undirected,20058,,,1
1110,1523,Undirected,20059,,,1
1110,1526,Undirected,20060,,,1
1110,1528,Undirected,20061,,,1
1110,1540,Undirected,20062,,,1
1110,1557,Undirected,20063,,,1
1110,1600,Undirected,20064,,,1
1110,1609,Undirected,20065,,,1
1110,1620,Undirected,20066,,,1
1110,1622,Undirected,20067,,,1
1110,1659,Undirected,20068,,,1
1110,1663,Undirected,20069,,,1
1110,1688,Undirected,20070,,,1
1110,1710,Undirected,20071,,,1
1110,1711,Undirected,20072,,,1
1110,1717,Undirected,20073,,,1
1110,1721,Undirected,20074,,,1
1110,1724,Undirected,20075,,,1
1110,1730,Undirected,20076,,,1
1110,1750,Undirected,20077,,,1
1110,1753,Undirected,20078,,,1
1110,1754,Undirected,20079,,,1
1110,1791,Undirected,20080,,,1
1110,1795,Undirected,20081,,,1
1110,1800,Undirected,20082,,,1
1110,1813,Undirected,20083,,,1
1110,1819,Undirected,20084,,,1
1110,1827,Undirected,20085,,,1
1110,1835,Undirected,20086,,,1
1110,1845,Undirected,20087,,,1
1110,1861,Undirected,20088,,,1
1110,1864,Undirected,20089,,,1
1110,1897,Undirected,20090,,,1
1110,1911,Undirected,20091,,,1
1111,1197,Undirected,20092,,,1
1111,1368,Undirected,20093,,,1
1111,1788,Undirected,20094,,,1
1112,1184,Undirected,20095,,,1
1112,1185,Undirected,20096,,,1
1112,1209,Undirected,20097,,,1
1112,1242,Undirected,20098,,,1
1112,1250,Undirected,20099,,,1
1112,1255,Undirected,20100,,,1
1112,1278,Undirected,20101,,,1
1112,1312,Undirected,20102,,,1
1112,1340,Undirected,20103,,,1
1112,1344,Undirected,20104,,,1
1112,1367,Undirected,20105,,,1
1112,1375,Undirected,20106,,,1
1112,1390,Undirected,20107,,,1
1112,1416,Undirected,20108,,,1
1112,1420,Undirected,20109,,,1
1112,1572,Undirected,20110,,,1
1112,1600,Undirected,20111,,,1
1112,1612,Undirected,20112,,,1
1112,1620,Undirected,20113,,,1
1112,1644,Undirected,20114,,,1
1112,1653,Undirected,20115,,,1
1112,1683,Undirected,20116,,,1
1112,1688,Undirected,20117,,,1
1112,1710,Undirected,20118,,,1
1112,1714,Undirected,20119,,,1
1112,1721,Undirected,20120,,,1
1112,1724,Undirected,20121,,,1
1112,1735,Undirected,20122,,,1
1112,1737,Undirected,20123,,,1
1112,1746,Undirected,20124,,,1
1112,1750,Undirected,20125,,,1
1112,1752,Undirected,20126,,,1
1112,1757,Undirected,20127,,,1
1112,1771,Undirected,20128,,,1
1112,1789,Undirected,20129,,,1
1112,1796,Undirected,20130,,,1
1112,1799,Undirected,20131,,,1
1112,1800,Undirected,20132,,,1
1112,1804,Undirected,20133,,,1
1112,1819,Undirected,20134,,,1
1112,1827,Undirected,20135,,,1
1112,1867,Undirected,20136,,,1
1112,1886,Undirected,20137,,,1
1112,1888,Undirected,20138,,,1
1113,1122,Undirected,20139,,,1
1113,1142,Undirected,20140,,,1
1113,1210,Undirected,20141,,,1
1113,1237,Undirected,20142,,,1
1113,1294,Undirected,20143,,,1
1113,1318,Undirected,20144,,,1
1113,1320,Undirected,20145,,,1
1113,1332,Undirected,20146,,,1
1113,1358,Undirected,20147,,,1
1113,1427,Undirected,20148,,,1
1113,1446,Undirected,20149,,,1
1113,1464,Undirected,20150,,,1
1113,1473,Undirected,20151,,,1
1113,1549,Undirected,20152,,,1
1113,1565,Undirected,20153,,,1
1113,1602,Undirected,20154,,,1
1113,1606,Undirected,20155,,,1
1113,1625,Undirected,20156,,,1
1113,1645,Undirected,20157,,,1
1113,1660,Undirected,20158,,,1
1113,1695,Undirected,20159,,,1
1113,1740,Undirected,20160,,,1
1113,1744,Undirected,20161,,,1
1113,1763,Undirected,20162,,,1
1113,1766,Undirected,20163,,,1
1113,1767,Undirected,20164,,,1
1113,1773,Undirected,20165,,,1
1113,1844,Undirected,20166,,,1
1113,1870,Undirected,20167,,,1
1113,1878,Undirected,20168,,,1
1113,1881,Undirected,20169,,,1
1113,1882,Undirected,20170,,,1
1114,1155,Undirected,20171,,,1
1114,1179,Undirected,20172,,,1
1114,1210,Undirected,20173,,,1
1114,1223,Undirected,20174,,,1
1114,1248,Undirected,20175,,,1
1114,1263,Undirected,20176,,,1
1114,1300,Undirected,20177,,,1
1114,1320,Undirected,20178,,,1
1114,1357,Undirected,20179,,,1
1114,1358,Undirected,20180,,,1
1114,1408,Undirected,20181,,,1
1114,1422,Undirected,20182,,,1
1114,1487,Undirected,20183,,,1
1114,1512,Undirected,20184,,,1
1114,1543,Undirected,20185,,,1
1114,1574,Undirected,20186,,,1
1114,1616,Undirected,20187,,,1
1114,1677,Undirected,20188,,,1
1114,1692,Undirected,20189,,,1
1114,1744,Undirected,20190,,,1
1114,1746,Undirected,20191,,,1
1114,1767,Undirected,20192,,,1
1114,1778,Undirected,20193,,,1
1114,1808,Undirected,20194,,,1
1114,1882,Undirected,20195,,,1
1115,1120,Undirected,20196,,,1
1115,1148,Undirected,20197,,,1
1115,1190,Undirected,20198,,,1
1115,1192,Undirected,20199,,,1
1115,1221,Undirected,20200,,,1
1115,1231,Undirected,20201,,,1
1115,1235,Undirected,20202,,,1
1115,1257,Undirected,20203,,,1
1115,1277,Undirected,20204,,,1
1115,1284,Undirected,20205,,,1
1115,1298,Undirected,20206,,,1
1115,1315,Undirected,20207,,,1
1115,1322,Undirected,20208,,,1
1115,1345,Undirected,20209,,,1
1115,1404,Undirected,20210,,,1
1115,1432,Undirected,20211,,,1
1115,1462,Undirected,20212,,,1
1115,1550,Undirected,20213,,,1
1115,1576,Undirected,20214,,,1
1115,1596,Undirected,20215,,,1
1115,1628,Undirected,20216,,,1
1115,1647,Undirected,20217,,,1
1115,1655,Undirected,20218,,,1
1115,1680,Undirected,20219,,,1
1115,1691,Undirected,20220,,,1
1115,1716,Undirected,20221,,,1
1115,1857,Undirected,20222,,,1
1115,1862,Undirected,20223,,,1
1115,1872,Undirected,20224,,,1
1115,1899,Undirected,20225,,,1
1116,1230,Undirected,20226,,,1
1116,1269,Undirected,20227,,,1
1116,1329,Undirected,20228,,,1
1116,1331,Undirected,20229,,,1
1116,1344,Undirected,20230,,,1
1116,1367,Undirected,20231,,,1
1116,1391,Undirected,20232,,,1
1116,1484,Undirected,20233,,,1
1116,1522,Undirected,20234,,,1
1116,1540,Undirected,20235,,,1
1116,1600,Undirected,20236,,,1
1116,1608,Undirected,20237,,,1
1116,1609,Undirected,20238,,,1
1116,1617,Undirected,20239,,,1
1116,1688,Undirected,20240,,,1
1116,1730,Undirected,20241,,,1
1116,1754,Undirected,20242,,,1
1116,1800,Undirected,20243,,,1
1116,1816,Undirected,20244,,,1
1116,1827,Undirected,20245,,,1
1116,1835,Undirected,20246,,,1
1116,1845,Undirected,20247,,,1
1116,1864,Undirected,20248,,,1
1117,1124,Undirected,20249,,,1
1117,1125,Undirected,20250,,,1
1117,1126,Undirected,20251,,,1
1117,1132,Undirected,20252,,,1
1117,1146,Undirected,20253,,,1
1117,1153,Undirected,20254,,,1
1117,1160,Undirected,20255,,,1
1117,1163,Undirected,20256,,,1
1117,1172,Undirected,20257,,,1
1117,1173,Undirected,20258,,,1
1117,1191,Undirected,20259,,,1
1117,1199,Undirected,20260,,,1
1117,1201,Undirected,20261,,,1
1117,1205,Undirected,20262,,,1
1117,1211,Undirected,20263,,,1
1117,1214,Undirected,20264,,,1
1117,1222,Undirected,20265,,,1
1117,1230,Undirected,20266,,,1
1117,1238,Undirected,20267,,,1
1117,1255,Undirected,20268,,,1
1117,1256,Undirected,20269,,,1
1117,1263,Undirected,20270,,,1
1117,1267,Undirected,20271,,,1
1117,1271,Undirected,20272,,,1
1117,1272,Undirected,20273,,,1
1117,1280,Undirected,20274,,,1
1117,1288,Undirected,20275,,,1
1117,1289,Undirected,20276,,,1
1117,1302,Undirected,20277,,,1
1117,1323,Undirected,20278,,,1
1117,1329,Undirected,20279,,,1
1117,1330,Undirected,20280,,,1
1117,1331,Undirected,20281,,,1
1117,1339,Undirected,20282,,,1
1117,1341,Undirected,20283,,,1
1117,1359,Undirected,20284,,,1
1117,1361,Undirected,20285,,,1
1117,1370,Undirected,20286,,,1
1117,1377,Undirected,20287,,,1
1117,1380,Undirected,20288,,,1
1117,1388,Undirected,20289,,,1
1117,1389,Undirected,20290,,,1
1117,1390,Undirected,20291,,,1
1117,1399,Undirected,20292,,,1
1117,1402,Undirected,20293,,,1
1117,1420,Undirected,20294,,,1
1117,1431,Undirected,20295,,,1
1117,1447,Undirected,20296,,,1
1117,1456,Undirected,20297,,,1
1117,1470,Undirected,20298,,,1
1117,1483,Undirected,20299,,,1
1117,1488,Undirected,20300,,,1
1117,1516,Undirected,20301,,,1
1117,1522,Undirected,20302,,,1
1117,1535,Undirected,20303,,,1
1117,1538,Undirected,20304,,,1
1117,1547,Undirected,20305,,,1
1117,1551,Undirected,20306,,,1
1117,1554,Undirected,20307,,,1
1117,1559,Undirected,20308,,,1
1117,1570,Undirected,20309,,,1
1117,1571,Undirected,20310,,,1
1117,1580,Undirected,20311,,,1
1117,1584,Undirected,20312,,,1
1117,1589,Undirected,20313,,,1
1117,1590,Undirected,20314,,,1
1117,1598,Undirected,20315,,,1
1117,1604,Undirected,20316,,,1
1117,1608,Undirected,20317,,,1
1117,1609,Undirected,20318,,,1
1117,1610,Undirected,20319,,,1
1117,1613,Undirected,20320,,,1
1117,1621,Undirected,20321,,,1
1117,1622,Undirected,20322,,,1
1117,1637,Undirected,20323,,,1
1117,1662,Undirected,20324,,,1
1117,1663,Undirected,20325,,,1
1117,1665,Undirected,20326,,,1
1117,1675,Undirected,20327,,,1
1117,1683,Undirected,20328,,,1
1117,1707,Undirected,20329,,,1
1117,1714,Undirected,20330,,,1
1117,1717,Undirected,20331,,,1
1117,1722,Undirected,20332,,,1
1117,1730,Undirected,20333,,,1
1117,1736,Undirected,20334,,,1
1117,1746,Undirected,20335,,,1
1117,1768,Undirected,20336,,,1
1117,1772,Undirected,20337,,,1
1117,1791,Undirected,20338,,,1
1117,1793,Undirected,20339,,,1
1117,1795,Undirected,20340,,,1
1117,1800,Undirected,20341,,,1
1117,1804,Undirected,20342,,,1
1117,1809,Undirected,20343,,,1
1117,1811,Undirected,20344,,,1
1117,1813,Undirected,20345,,,1
1117,1826,Undirected,20346,,,1
1117,1827,Undirected,20347,,,1
1117,1833,Undirected,20348,,,1
1117,1835,Undirected,20349,,,1
1117,1839,Undirected,20350,,,1
1117,1842,Undirected,20351,,,1
1117,1849,Undirected,20352,,,1
1117,1861,Undirected,20353,,,1
1117,1864,Undirected,20354,,,1
1117,1868,Undirected,20355,,,1
1117,1877,Undirected,20356,,,1
1117,1888,Undirected,20357,,,1
1117,1898,Undirected,20358,,,1
1117,1902,Undirected,20359,,,1
1118,1137,Undirected,20360,,,1
1118,1186,Undirected,20361,,,1
1118,1216,Undirected,20362,,,1
1118,1232,Undirected,20363,,,1
1118,1314,Undirected,20364,,,1
1118,1319,Undirected,20365,,,1
1118,1333,Undirected,20366,,,1
1118,1363,Undirected,20367,,,1
1118,1371,Undirected,20368,,,1
1118,1378,Undirected,20369,,,1
1118,1452,Undirected,20370,,,1
1118,1468,Undirected,20371,,,1
1118,1493,Undirected,20372,,,1
1118,1533,Undirected,20373,,,1
1118,1548,Undirected,20374,,,1
1118,1568,Undirected,20375,,,1
1118,1601,Undirected,20376,,,1
1118,1629,Undirected,20377,,,1
1118,1648,Undirected,20378,,,1
1118,1733,Undirected,20379,,,1
1118,1747,Undirected,20380,,,1
1118,1787,Undirected,20381,,,1
1118,1798,Undirected,20382,,,1
1118,1837,Undirected,20383,,,1
1118,1880,Undirected,20384,,,1
1118,1892,Undirected,20385,,,1
1118,1895,Undirected,20386,,,1
1120,1129,Undirected,20387,,,1
1120,1192,Undirected,20388,,,1
1120,1204,Undirected,20389,,,1
1120,1227,Undirected,20390,,,1
1120,1231,Undirected,20391,,,1
1120,1235,Undirected,20392,,,1
1120,1273,Undirected,20393,,,1
1120,1277,Undirected,20394,,,1
1120,1292,Undirected,20395,,,1
1120,1298,Undirected,20396,,,1
1120,1315,Undirected,20397,,,1
1120,1345,Undirected,20398,,,1
1120,1347,Undirected,20399,,,1
1120,1379,Undirected,20400,,,1
1120,1404,Undirected,20401,,,1
1120,1448,Undirected,20402,,,1
1120,1459,Undirected,20403,,,1
1120,1462,Undirected,20404,,,1
1120,1475,Undirected,20405,,,1
1120,1479,Undirected,20406,,,1
1120,1573,Undirected,20407,,,1
1120,1576,Undirected,20408,,,1
1120,1583,Undirected,20409,,,1
1120,1587,Undirected,20410,,,1
1120,1591,Undirected,20411,,,1
1120,1596,Undirected,20412,,,1
1120,1611,Undirected,20413,,,1
1120,1628,Undirected,20414,,,1
1120,1636,Undirected,20415,,,1
1120,1655,Undirected,20416,,,1
1120,1682,Undirected,20417,,,1
1120,1715,Undirected,20418,,,1
1120,1716,Undirected,20419,,,1
1120,1781,Undirected,20420,,,1
1120,1830,Undirected,20421,,,1
1120,1841,Undirected,20422,,,1
1120,1857,Undirected,20423,,,1
1120,1862,Undirected,20424,,,1
1120,1872,Undirected,20425,,,1
1120,1899,Undirected,20426,,,1
1121,1159,Undirected,20427,,,1
1121,1189,Undirected,20428,,,1
1121,1226,Undirected,20429,,,1
1121,1259,Undirected,20430,,,1
1121,1311,Undirected,20431,,,1
1121,1348,Undirected,20432,,,1
1121,1472,Undirected,20433,,,1
1121,1482,Undirected,20434,,,1
1121,1496,Undirected,20435,,,1
1121,1507,Undirected,20436,,,1
1121,1536,Undirected,20437,,,1
1121,1541,Undirected,20438,,,1
1121,1681,Undirected,20439,,,1
1121,1744,Undirected,20440,,,1
1121,1770,Undirected,20441,,,1
1121,1847,Undirected,20442,,,1
1122,1155,Undirected,20443,,,1
1122,1179,Undirected,20444,,,1
1122,1237,Undirected,20445,,,1
1122,1313,Undirected,20446,,,1
1122,1318,Undirected,20447,,,1
1122,1320,Undirected,20448,,,1
1122,1349,Undirected,20449,,,1
1122,1358,Undirected,20450,,,1
1122,1374,Undirected,20451,,,1
1122,1400,Undirected,20452,,,1
1122,1408,Undirected,20453,,,1
1122,1427,Undirected,20454,,,1
1122,1514,Undirected,20455,,,1
1122,1543,Undirected,20456,,,1
1122,1574,Undirected,20457,,,1
1122,1616,Undirected,20458,,,1
1122,1645,Undirected,20459,,,1
1122,1673,Undirected,20460,,,1
1122,1677,Undirected,20461,,,1
1122,1679,Undirected,20462,,,1
1122,1692,Undirected,20463,,,1
1122,1740,Undirected,20464,,,1
1122,1743,Undirected,20465,,,1
1122,1744,Undirected,20466,,,1
1122,1790,Undirected,20467,,,1
1122,1801,Undirected,20468,,,1
1122,1844,Undirected,20469,,,1
1122,1878,Undirected,20470,,,1
1122,1882,Undirected,20471,,,1
1123,1125,Undirected,20472,,,1
1123,1130,Undirected,20473,,,1
1123,1132,Undirected,20474,,,1
1123,1153,Undirected,20475,,,1
1123,1156,Undirected,20476,,,1
1123,1163,Undirected,20477,,,1
1123,1175,Undirected,20478,,,1
1123,1185,Undirected,20479,,,1
1123,1196,Undirected,20480,,,1
1123,1199,Undirected,20481,,,1
1123,1211,Undirected,20482,,,1
1123,1256,Undirected,20483,,,1
1123,1271,Undirected,20484,,,1
1123,1272,Undirected,20485,,,1
1123,1305,Undirected,20486,,,1
1123,1341,Undirected,20487,,,1
1123,1361,Undirected,20488,,,1
1123,1391,Undirected,20489,,,1
1123,1398,Undirected,20490,,,1
1123,1440,Undirected,20491,,,1
1123,1449,Undirected,20492,,,1
1123,1456,Undirected,20493,,,1
1123,1458,Undirected,20494,,,1
1123,1460,Undirected,20495,,,1
1123,1467,Undirected,20496,,,1
1123,1471,Undirected,20497,,,1
1123,1480,Undirected,20498,,,1
1123,1485,Undirected,20499,,,1
1123,1488,Undirected,20500,,,1
1123,1501,Undirected,20501,,,1
1123,1513,Undirected,20502,,,1
1123,1585,Undirected,20503,,,1
1123,1590,Undirected,20504,,,1
1123,1610,Undirected,20505,,,1
1123,1612,Undirected,20506,,,1
1123,1614,Undirected,20507,,,1
1123,1617,Undirected,20508,,,1
1123,1619,Undirected,20509,,,1
1123,1639,Undirected,20510,,,1
1123,1662,Undirected,20511,,,1
1123,1668,Undirected,20512,,,1
1123,1707,Undirected,20513,,,1
1123,1712,Undirected,20514,,,1
1123,1735,Undirected,20515,,,1
1123,1765,Undirected,20516,,,1
1123,1782,Undirected,20517,,,1
1123,1799,Undirected,20518,,,1
1123,1804,Undirected,20519,,,1
1123,1805,Undirected,20520,,,1
1123,1833,Undirected,20521,,,1
1123,1836,Undirected,20522,,,1
1123,1839,Undirected,20523,,,1
1123,1843,Undirected,20524,,,1
1123,1845,Undirected,20525,,,1
1123,1851,Undirected,20526,,,1
1123,1863,Undirected,20527,,,1
1123,1886,Undirected,20528,,,1
1123,1888,Undirected,20529,,,1
1123,1911,Undirected,20530,,,1
1124,1125,Undirected,20531,,,1
1124,1126,Undirected,20532,,,1
1124,1146,Undirected,20533,,,1
1124,1149,Undirected,20534,,,1
1124,1156,Undirected,20535,,,1
1124,1160,Undirected,20536,,,1
1124,1164,Undirected,20537,,,1
1124,1172,Undirected,20538,,,1
1124,1173,Undirected,20539,,,1
1124,1175,Undirected,20540,,,1
1124,1180,Undirected,20541,,,1
1124,1184,Undirected,20542,,,1
1124,1191,Undirected,20543,,,1
1124,1199,Undirected,20544,,,1
1124,1201,Undirected,20545,,,1
1124,1205,Undirected,20546,,,1
1124,1211,Undirected,20547,,,1
1124,1214,Undirected,20548,,,1
1124,1219,Undirected,20549,,,1
1124,1222,Undirected,20550,,,1
1124,1230,Undirected,20551,,,1
1124,1243,Undirected,20552,,,1
1124,1255,Undirected,20553,,,1
1124,1289,Undirected,20554,,,1
1124,1305,Undirected,20555,,,1
1124,1321,Undirected,20556,,,1
1124,1323,Undirected,20557,,,1
1124,1327,Undirected,20558,,,1
1124,1330,Undirected,20559,,,1
1124,1334,Undirected,20560,,,1
1124,1335,Undirected,20561,,,1
1124,1341,Undirected,20562,,,1
1124,1352,Undirected,20563,,,1
1124,1359,Undirected,20564,,,1
1124,1361,Undirected,20565,,,1
1124,1377,Undirected,20566,,,1
1124,1388,Undirected,20567,,,1
1124,1398,Undirected,20568,,,1
1124,1399,Undirected,20569,,,1
1124,1420,Undirected,20570,,,1
1124,1437,Undirected,20571,,,1
1124,1440,Undirected,20572,,,1
1124,1447,Undirected,20573,,,1
1124,1458,Undirected,20574,,,1
1124,1470,Undirected,20575,,,1
1124,1485,Undirected,20576,,,1
1124,1488,Undirected,20577,,,1
1124,1501,Undirected,20578,,,1
1124,1509,Undirected,20579,,,1
1124,1520,Undirected,20580,,,1
1124,1522,Undirected,20581,,,1
1124,1538,Undirected,20582,,,1
1124,1542,Undirected,20583,,,1
1124,1551,Undirected,20584,,,1
1124,1554,Undirected,20585,,,1
1124,1559,Undirected,20586,,,1
1124,1563,Undirected,20587,,,1
1124,1570,Undirected,20588,,,1
1124,1580,Undirected,20589,,,1
1124,1589,Undirected,20590,,,1
1124,1604,Undirected,20591,,,1
1124,1608,Undirected,20592,,,1
1124,1609,Undirected,20593,,,1
1124,1610,Undirected,20594,,,1
1124,1622,Undirected,20595,,,1
1124,1626,Undirected,20596,,,1
1124,1637,Undirected,20597,,,1
1124,1639,Undirected,20598,,,1
1124,1659,Undirected,20599,,,1
1124,1662,Undirected,20600,,,1
1124,1663,Undirected,20601,,,1
1124,1665,Undirected,20602,,,1
1124,1669,Undirected,20603,,,1
1124,1675,Undirected,20604,,,1
1124,1683,Undirected,20605,,,1
1124,1689,Undirected,20606,,,1
1124,1702,Undirected,20607,,,1
1124,1707,Undirected,20608,,,1
1124,1735,Undirected,20609,,,1
1124,1736,Undirected,20610,,,1
1124,1753,Undirected,20611,,,1
1124,1754,Undirected,20612,,,1
1124,1768,Undirected,20613,,,1
1124,1772,Undirected,20614,,,1
1124,1774,Undirected,20615,,,1
1124,1793,Undirected,20616,,,1
1124,1799,Undirected,20617,,,1
1124,1800,Undirected,20618,,,1
1124,1804,Undirected,20619,,,1
1124,1810,Undirected,20620,,,1
1124,1811,Undirected,20621,,,1
1124,1813,Undirected,20622,,,1
1124,1827,Undirected,20623,,,1
1124,1835,Undirected,20624,,,1
1124,1839,Undirected,20625,,,1
1124,1842,Undirected,20626,,,1
1124,1843,Undirected,20627,,,1
1124,1845,Undirected,20628,,,1
1124,1849,Undirected,20629,,,1
1124,1858,Undirected,20630,,,1
1124,1861,Undirected,20631,,,1
1124,1879,Undirected,20632,,,1
1124,1888,Undirected,20633,,,1
1124,1891,Undirected,20634,,,1
1124,1898,Undirected,20635,,,1
1124,1902,Undirected,20636,,,1
1124,1909,Undirected,20637,,,1
1124,1911,Undirected,20638,,,1
1125,1126,Undirected,20639,,,1
1125,1132,Undirected,20640,,,1
1125,1153,Undirected,20641,,,1
1125,1163,Undirected,20642,,,1
1125,1172,Undirected,20643,,,1
1125,1184,Undirected,20644,,,1
1125,1185,Undirected,20645,,,1
1125,1191,Undirected,20646,,,1
1125,1198,Undirected,20647,,,1
1125,1199,Undirected,20648,,,1
1125,1207,Undirected,20649,,,1
1125,1211,Undirected,20650,,,1
1125,1230,Undirected,20651,,,1
1125,1238,Undirected,20652,,,1
1125,1256,Undirected,20653,,,1
1125,1267,Undirected,20654,,,1
1125,1271,Undirected,20655,,,1
1125,1285,Undirected,20656,,,1
1125,1288,Undirected,20657,,,1
1125,1289,Undirected,20658,,,1
1125,1291,Undirected,20659,,,1
1125,1302,Undirected,20660,,,1
1125,1330,Undirected,20661,,,1
1125,1335,Undirected,20662,,,1
1125,1336,Undirected,20663,,,1
1125,1341,Undirected,20664,,,1
1125,1351,Undirected,20665,,,1
1125,1352,Undirected,20666,,,1
1125,1365,Undirected,20667,,,1
1125,1367,Undirected,20668,,,1
1125,1370,Undirected,20669,,,1
1125,1380,Undirected,20670,,,1
1125,1390,Undirected,20671,,,1
1125,1391,Undirected,20672,,,1
1125,1398,Undirected,20673,,,1
1125,1399,Undirected,20674,,,1
1125,1431,Undirected,20675,,,1
1125,1437,Undirected,20676,,,1
1125,1449,Undirected,20677,,,1
1125,1456,Undirected,20678,,,1
1125,1457,Undirected,20679,,,1
1125,1471,Undirected,20680,,,1
1125,1480,Undirected,20681,,,1
1125,1488,Undirected,20682,,,1
1125,1491,Undirected,20683,,,1
1125,1501,Undirected,20684,,,1
1125,1516,Undirected,20685,,,1
1125,1522,Undirected,20686,,,1
1125,1530,Undirected,20687,,,1
1125,1538,Undirected,20688,,,1
1125,1547,Undirected,20689,,,1
1125,1551,Undirected,20690,,,1
1125,1554,Undirected,20691,,,1
1125,1556,Undirected,20692,,,1
1125,1584,Undirected,20693,,,1
1125,1589,Undirected,20694,,,1
1125,1598,Undirected,20695,,,1
1125,1604,Undirected,20696,,,1
1125,1610,Undirected,20697,,,1
1125,1612,Undirected,20698,,,1
1125,1619,Undirected,20699,,,1
1125,1620,Undirected,20700,,,1
1125,1652,Undirected,20701,,,1
1125,1662,Undirected,20702,,,1
1125,1663,Undirected,20703,,,1
1125,1665,Undirected,20704,,,1
1125,1668,Undirected,20705,,,1
1125,1707,Undirected,20706,,,1
1125,1712,Undirected,20707,,,1
1125,1714,Undirected,20708,,,1
1125,1730,Undirected,20709,,,1
1125,1736,Undirected,20710,,,1
1125,1757,Undirected,20711,,,1
1125,1789,Undirected,20712,,,1
1125,1793,Undirected,20713,,,1
1125,1795,Undirected,20714,,,1
1125,1799,Undirected,20715,,,1
1125,1800,Undirected,20716,,,1
1125,1804,Undirected,20717,,,1
1125,1809,Undirected,20718,,,1
1125,1810,Undirected,20719,,,1
1125,1816,Undirected,20720,,,1
1125,1823,Undirected,20721,,,1
1125,1827,Undirected,20722,,,1
1125,1833,Undirected,20723,,,1
1125,1839,Undirected,20724,,,1
1125,1842,Undirected,20725,,,1
1125,1849,Undirected,20726,,,1
1125,1864,Undirected,20727,,,1
1125,1868,Undirected,20728,,,1
1125,1879,Undirected,20729,,,1
1125,1886,Undirected,20730,,,1
1125,1888,Undirected,20731,,,1
1125,1898,Undirected,20732,,,1
1125,1902,Undirected,20733,,,1
1126,1128,Undirected,20734,,,1
1126,1132,Undirected,20735,,,1
1126,1146,Undirected,20736,,,1
1126,1149,Undirected,20737,,,1
1126,1153,Undirected,20738,,,1
1126,1156,Undirected,20739,,,1
1126,1163,Undirected,20740,,,1
1126,1173,Undirected,20741,,,1
1126,1175,Undirected,20742,,,1
1126,1184,Undirected,20743,,,1
1126,1185,Undirected,20744,,,1
1126,1191,Undirected,20745,,,1
1126,1195,Undirected,20746,,,1
1126,1196,Undirected,20747,,,1
1126,1198,Undirected,20748,,,1
1126,1199,Undirected,20749,,,1
1126,1201,Undirected,20750,,,1
1126,1207,Undirected,20751,,,1
1126,1211,Undirected,20752,,,1
1126,1222,Undirected,20753,,,1
1126,1242,Undirected,20754,,,1
1126,1243,Undirected,20755,,,1
1126,1250,Undirected,20756,,,1
1126,1255,Undirected,20757,,,1
1126,1256,Undirected,20758,,,1
1126,1267,Undirected,20759,,,1
1126,1269,Undirected,20760,,,1
1126,1271,Undirected,20761,,,1
1126,1272,Undirected,20762,,,1
1126,1278,Undirected,20763,,,1
1126,1280,Undirected,20764,,,1
1126,1288,Undirected,20765,,,1
1126,1289,Undirected,20766,,,1
1126,1291,Undirected,20767,,,1
1126,1302,Undirected,20768,,,1
1126,1305,Undirected,20769,,,1
1126,1323,Undirected,20770,,,1
1126,1327,Undirected,20771,,,1
1126,1329,Undirected,20772,,,1
1126,1330,Undirected,20773,,,1
1126,1331,Undirected,20774,,,1
1126,1335,Undirected,20775,,,1
1126,1336,Undirected,20776,,,1
1126,1339,Undirected,20777,,,1
1126,1341,Undirected,20778,,,1
1126,1344,Undirected,20779,,,1
1126,1351,Undirected,20780,,,1
1126,1352,Undirected,20781,,,1
1126,1361,Undirected,20782,,,1
1126,1367,Undirected,20783,,,1
1126,1370,Undirected,20784,,,1
1126,1375,Undirected,20785,,,1
1126,1376,Undirected,20786,,,1
1126,1377,Undirected,20787,,,1
1126,1380,Undirected,20788,,,1
1126,1390,Undirected,20789,,,1
1126,1391,Undirected,20790,,,1
1126,1399,Undirected,20791,,,1
1126,1402,Undirected,20792,,,1
1126,1420,Undirected,20793,,,1
1126,1431,Undirected,20794,,,1
1126,1439,Undirected,20795,,,1
1126,1447,Undirected,20796,,,1
1126,1449,Undirected,20797,,,1
1126,1456,Undirected,20798,,,1
1126,1467,Undirected,20799,,,1
1126,1470,Undirected,20800,,,1
1126,1471,Undirected,20801,,,1
1126,1480,Undirected,20802,,,1
1126,1485,Undirected,20803,,,1
1126,1488,Undirected,20804,,,1
1126,1491,Undirected,20805,,,1
1126,1509,Undirected,20806,,,1
1126,1516,Undirected,20807,,,1
1126,1520,Undirected,20808,,,1
1126,1522,Undirected,20809,,,1
1126,1523,Undirected,20810,,,1
1126,1535,Undirected,20811,,,1
1126,1539,Undirected,20812,,,1
